date,X1,Y,X3,X4,X6,X7,X8,X9,X10,X11,X12
2015-10-15,24.0,266.72900000000004,107.903,239.883,59.00992,26.846,79.765,8.119,106.0,16147.0,1645.0
2015-10-16,24.0,257.855,108.053,228.379,55.37971,29.476,80.058,10.755999999999998,158.0,23820.0,1229.0
2015-10-17,24.0,254.754,108.005,222.526,51.61287,32.229,72.926,13.503,154.0,23111.0,862.0
2015-10-18,24.0,253.1,107.963,220.286,50.16503,32.814,69.051,14.093,150.0,22354.0,715.0
2015-10-19,24.0,248.919,108.092,215.461,52.31617,33.458,72.877,14.754,225.0,33845.0,861.0
2015-10-20,24.0,244.906,108.088,211.133,51.12082,33.773,69.84,15.092,221.0,33090.0,816.0
2015-10-21,24.0,243.212,108.031,210.343,52.8942,32.869,61.205,9.907,208.0,31225.0,702.0
2015-10-22,24.0,240.393,108.07,208.128,55.40025,32.265,64.322,6.1610000000000005,218.0,32598.0,699.0
2015-10-23,24.0,238.33900000000003,108.056,207.074,56.32231,31.265,64.551,5.207999999999998,219.0,32908.0,730.0
2015-10-24,24.0,234.842,108.111,203.848,58.32782,30.995,66.506,4.64,253.0,38311.0,735.0
2015-10-25,24.0,232.593,108.074,202.54,59.99157,30.053,66.584,5.233,284.0,42501.0,786.0
2015-10-26,24.0,226.844,108.183,194.498,55.61919,32.347,70.539,13.63,394.0,64546.0,860.0
2015-10-27,24.0,222.449,108.174,191.255,56.48962,31.193,75.355,12.502,419.0,68466.0,847.0
2015-10-28,24.0,219.677,108.139,189.719,56.47153,29.959,73.91,11.285,400.0,64240.0,801.0
2015-10-29,24.0,214.76,108.228,185.267,67.66509,29.493,76.509,7.43,606.0,93397.0,1014.0
2015-10-30,1.69,213.32,108.162,183.931,6.64388,29.389,73.71300000000002,1.215,3.0,521.0,7.0
2015-10-31,0.0,229.108,103.556,161.39,0.21763,67.717,12.554,41.825,0.0,0.0,0.0
2015-11-01,0.0,235.026,102.693,161.75,0.20664,73.277,11.892,47.383,0.0,0.0,0.0
2015-11-02,0.0,239.437,102.104,158.393,0.1991,81.045,11.839,54.62,0.0,0.0,0.0
2015-11-03,0.0,245.232,101.83,156.043,0.17434,89.189,10.893,62.662,0.0,0.0,0.0
2015-11-04,0.0,256.0,101.82,159.757,0.16086,96.244,12.483,69.396,0.0,0.0,0.0
2015-11-05,0.0,262.626,101.661,162.387,0.15917,100.239,12.805,73.051,0.0,0.0,0.0
2015-11-06,0.0,266.817,101.51,164.045,0.15893,102.771,12.906,76.248,0.0,0.0,0.0
2015-11-07,0.0,270.095,101.384,165.32,0.15107,104.774,12.617,78.38600000000002,0.0,0.0,0.0
2015-11-08,0.0,273.11,101.273,166.43099999999995,0.13999,106.679,12.392,80.318,0.0,0.0,0.0
2015-11-09,0.0,276.014,101.175,167.46599999999995,0.14453,108.548,11.566,82.195,0.0,0.0,0.0
2015-11-10,0.0,278.868,101.088,168.43599999999995,0.1361099999999999,110.431,12.899,84.256,0.0,0.0,0.0
2015-11-11,0.0,281.617,101.009,169.342,0.1283099999999999,112.275,12.505,86.866,0.0,0.0,0.0
2015-11-12,0.0,284.218,100.937,170.183,0.14426,114.035,11.744000000000002,88.53399999999998,0.0,0.0,0.0
2015-11-13,0.0,286.617,100.872,170.949,0.14319,115.668,10.707,89.821,0.0,0.0,0.0
2015-11-14,0.0,288.758,100.811,171.685,0.1582299999999999,117.073,10.868,91.549,0.0,0.0,0.0
2015-11-15,0.0,290.981,100.755,172.308,0.1444599999999999,118.672,12.439,92.887,0.0,0.0,0.0
2015-11-16,0.0,292.987,100.704,172.873,0.12348,120.114,11.211,94.072,0.0,0.0,0.0
2015-11-17,0.0,294.823,100.654,173.40900000000005,0.13176,121.413,10.062,95.4,0.0,0.0,0.0
2015-11-18,13.26,278.771,106.301,237.317,27.95413,41.45399999999999,35.5,23.571,63.0,9772.0,410.0
2015-11-19,24.0,270.762,107.612,243.92,56.91126,26.842,64.635,5.68,57.0,8878.0,850.0
2015-11-20,24.0,263.882,107.884,237.19,60.682,26.692,74.096,5.1320000000000014,175.0,27015.0,1131.0
2015-11-21,24.0,251.5,108.181,222.5,60.68903,29.0,81.46,7.433,252.0,38791.0,1425.0
2015-11-22,24.0,244.365,108.215,212.291,60.66511,32.074,79.657,6.454,303.0,46436.0,1032.0
2015-11-23,24.0,239.834,108.202,206.722,60.61982,33.111999999999995,71.808,5.642,304.0,46216.0,1035.0
2015-11-24,24.0,236.093,108.168,203.775,60.61337,32.318000000000005,73.646,4.79,301.0,45610.0,910.0
2015-11-25,24.0,232.987,108.163,201.826,62.96496,31.162,74.783,3.622,309.0,46936.0,933.0
2015-11-26,24.0,229.877,108.13,199.969,65.61386999999999,29.907,68.736,2.5340000000000003,290.0,44165.0,799.0
2015-11-27,24.0,227.091,108.15,197.44,55.41931999999999,29.651,69.42699999999999,10.640999999999998,312.0,47139.0,853.0
2015-11-28,24.0,224.292,108.129,195.164,55.42483000000001,29.128,69.378,10.374,319.0,48869.0,809.0
2015-11-29,24.0,222.149,108.106,193.654,55.49048000000001,28.495,70.795,9.749,325.0,49523.0,753.0
2015-11-30,24.0,220.581,108.088,192.866,55.47582,27.714,72.695,8.986,322.0,49034.0,743.0
2015-12-01,24.0,219.293,108.083,192.19,55.73845,27.104,71.461,8.558,318.0,48723.0,737.0
2015-12-02,24.0,217.105,108.121,190.315,56.25741,26.79,67.98899999999999,9.077,350.0,53110.0,738.0
2015-12-03,24.0,215.272,108.139,188.981,56.99665,26.291,71.859,8.584,353.0,53761.0,745.0
2015-12-04,24.0,213.676,108.142,187.961,56.93238,25.715,70.505,8.386000000000001,372.0,59285.0,771.0
2015-12-05,24.0,212.131,108.15,187.022,56.80454,25.109,67.014,8.378,334.0,51572.0,727.0
2015-12-06,24.0,211.229,108.146,187.072,56.828,24.156,72.42399999999998,7.893,356.0,54833.0,749.0
2015-12-07,24.0,209.866,108.174,185.812,57.60208000000001,24.054,74.381,8.346,362.0,55787.0,764.0
2015-12-08,24.0,208.079,108.199,184.131,59.02969,23.947,69.911,8.226,406.0,62595.0,809.0
2015-12-09,5.66,207.58900000000003,108.192,184.405,13.989629999999998,23.184,73.22399999999998,7.709,98.0,15246.0,192.0
2015-12-10,0.0,220.545,103.914,156.564,0.0,63.98,9.693,37.695,0.0,0.0,0.0
2015-12-11,0.0,226.235,103.165,159.644,0.0,66.59100000000001,8.576,40.134,0.0,0.0,0.0
2015-12-12,0.0,231.205,102.689,162.14600000000004,0.0,69.06,10.692,42.57,0.0,0.0,0.0
2015-12-13,0.0,235.401,102.279,162.80200000000005,0.0,72.59899999999998,11.147,46.191,0.0,0.0,0.0
2015-12-14,0.0,240.024,101.91,161.431,0.0,78.593,8.988,52.273,0.0,0.0,0.0
2015-12-15,0.0,244.596,101.534,157.33,0.0,87.266,8.812000000000003,61.048,0.0,0.0,0.0
2015-12-16,0.0,253.414,101.615,157.659,0.0,95.755,9.973,69.572,0.0,0.0,0.0
2015-12-17,0.0,262.178,101.57,161.032,0.0,101.147,10.897,74.999,0.0,0.0,0.0
2015-12-18,0.0,267.454,101.468,163.02,0.0,104.435,10.938,78.327,0.0,0.0,0.0
2015-12-19,0.0,270.949,101.366,164.356,0.0,106.593,11.227,80.51,0.0,0.0,0.0
2015-12-20,0.0,273.824,101.276,165.415,0.0,108.409,10.653,82.36399999999998,0.0,0.0,0.0
2015-12-21,0.0,276.623,101.194,166.43900000000005,0.0,110.184,9.348,84.15899999999998,0.0,0.0,0.0
2015-12-22,0.0,279.23,101.118,167.378,0.0,111.851,9.951,85.81200000000003,0.0,0.0,0.0
2015-12-23,0.0,281.643,101.049,168.202,0.0,113.44,9.291,87.736,0.0,0.0,0.0
2015-12-24,0.0,283.953,100.983,168.967,0.0,114.986,9.738,89.37200000000001,0.0,0.0,0.0
2015-12-25,0.0,286.075,100.924,169.666,0.0,116.409,9.046,90.803,0.0,0.0,0.0
2015-12-26,0.0,288.108,100.869,170.345,0.0,117.762,9.496,92.16,0.0,0.0,0.0
2015-12-27,0.0,289.947,100.816,170.884,0.0,119.063,7.813,93.447,0.0,0.0,0.0
2015-12-28,0.0,291.552,100.766,171.392,0.0,120.161,9.041,94.579,0.0,0.0,0.0
2015-12-29,0.0,292.9890000000001,100.719,171.81799999999996,0.0,121.171,9.556,95.583,0.0,0.0,0.0
2015-12-30,0.0,294.821,100.677,172.322,0.0,122.499,10.405,96.899,0.0,0.0,0.0
2015-12-31,0.0,295.862,100.635,172.69400000000005,0.0,123.168,9.491,97.569,0.0,0.0,0.0
2016-01-01,0.0,296.916,100.595,172.981,0.0,123.936,8.648,98.351,0.0,0.0,0.0
2016-01-02,0.0,298.101,100.559,173.392,0.0,124.709,8.65,99.054,0.0,0.0,0.0
2016-01-03,0.0,299.247,100.525,173.74599999999995,0.00225,125.501,4.81,93.938,0.0,0.0,0.0
2016-01-04,14.34,284.269,106.16,242.973,26.60707,41.295,25.043000000000006,24.841,83.0,13437.0,203.0
2016-01-05,24.0,277.916,107.549,250.456,49.8778,27.459,51.21,13.166,33.0,5277.0,843.0
2016-01-06,24.0,264.79200000000003,108.06,239.252,57.80311,25.539,77.967,9.769,94.0,15282.0,1466.0
2016-01-07,24.0,255.156,108.18,228.293,57.47243,26.863000000000003,79.187,11.103,165.0,26623.0,1413.0
2016-01-08,24.0,249.944,108.173,220.727,54.51911,29.217,76.908,13.467,194.0,31122.0,1122.0
2016-01-09,24.0,246.178,108.149,215.683,53.01709,30.495,74.297,14.755999999999998,206.0,32916.0,970.0
2016-01-10,24.0,244.588,108.072,214.33900000000003,52.21067,30.25,69.109,14.515999999999998,187.0,30049.0,811.0
2016-01-11,24.0,243.198,108.032,213.862,51.28629,29.337,66.237,13.616,170.0,27228.0,734.0
2016-01-12,24.0,242.526,108.001,214.203,51.57828,28.323,68.369,12.607,157.0,24965.0,685.0
2016-01-13,23.5,240.05900000000003,108.072,211.83,52.31771,28.228,71.199,13.067,233.0,37109.0,846.0
2016-01-14,24.0,236.321,108.12,206.539,52.69473000000001,29.782,71.279,14.093,258.0,39859.0,871.0
2016-01-15,24.0,235.445,108.055,207.149,52.14367,28.295,68.107,12.614,200.0,31091.0,727.0
2016-01-16,24.0,234.172,108.048,206.74,52.30153,27.432,70.527,11.753,199.0,30912.0,695.0
2016-01-17,24.0,233.165,108.034,206.49400000000003,52.33153,26.671,70.704,11.0,197.0,30602.0,672.0
2016-01-18,24.0,231.726,108.056,205.18,52.80911,26.546,69.806,10.865,198.0,30751.0,704.0
2016-01-19,24.0,229.56,108.108,202.688,53.83306,26.872,73.306,11.185,258.0,40020.0,781.0
2016-01-20,13.84,227.722,107.987,201.34,33.37632,26.382,69.343,10.606,151.0,24432.0,493.0
2016-01-21,0.0,239.764,104.328,198.185,0.0,41.578,11.201,14.745,0.0,0.0,0.0
2016-01-22,0.0,245.023,103.264,200.601,0.0,44.422,7.883999999999999,17.049,0.0,0.0,0.0
2016-01-23,0.0,249.503,102.554,198.628,0.0,50.875,9.47,24.72,0.0,0.0,0.0
2016-01-24,0.0,253.687,101.965,190.273,0.0,63.414,9.575,37.764,0.0,0.0,0.0
2016-01-25,0.0,257.35400000000004,101.651,182.53,0.0,74.824,10.425999999999998,52.108,0.0,0.0,0.0
2016-01-26,0.0,260.629,101.452,178.38099999999997,0.0,82.24799999999998,9.001,57.776,0.0,0.0,0.0
2016-01-27,0.0,263.605,101.301,173.767,0.0,89.839,11.0,74.288,0.0,0.0,0.0
2016-01-28,0.0,266.36,101.177,170.21,0.0,96.15,9.225,80.593,0.0,0.0,0.0
2016-01-29,0.0,269.399,101.122,167.72299999999996,0.0,101.676,8.931000000000003,86.119,0.0,0.0,0.0
2016-01-30,0.0,275.576,101.191,169.15,0.0,106.426,6.407,90.868,0.0,0.0,0.0
2016-01-31,0.0,281.125,101.136,170.893,0.0,110.232,8.158,94.682,0.0,0.0,0.0
2016-02-01,0.0,285.146,101.067,172.013,0.0,113.133,8.65,97.582,0.0,0.0,0.0
2016-02-02,0.0,287.7920000000001,101.001,172.785,0.0,115.007,8.49,99.446,0.0,0.0,0.0
2016-02-03,0.0,290.309,100.941,173.53,0.0,116.78,9.142,101.242,0.0,0.0,0.0
2016-02-04,0.0,292.635,100.882,174.179,0.0,118.456,8.927,102.721,0.0,0.0,0.0
2016-02-05,0.0,294.36,100.826,174.59400000000005,0.0,119.767,8.523,102.891,0.0,0.0,0.0
2016-02-06,22.08,282.771,105.032,233.973,40.32657,48.798,17.865,27.943,66.0,10185.0,203.0
2016-02-07,24.0,272.324,107.662,248.423,53.38168,23.901,48.52,8.207,52.0,8288.0,991.0
2016-02-08,24.0,265.138,107.898,240.191,54.21946,24.947,68.167,9.213,73.0,11560.0,1062.0
2016-02-09,24.0,258.254,108.056,230.123,54.16731,28.131,72.829,12.388,119.0,18957.0,1057.0
2016-02-10,24.0,251.451,108.149,220.047,54.14206,31.404,78.309,15.645,207.0,32150.0,1108.0
2016-02-11,24.0,245.655,108.18,212.44,54.17009,33.216,77.275,17.429000000000002,210.0,32735.0,1087.0
2016-02-12,24.0,241.08,108.156,207.775,53.73642,33.304,74.487,17.287,308.0,47812.0,938.0
2016-02-13,24.0,239.048,108.07,207.382,52.60856,31.666,72.97399999999998,15.688,293.0,45604.0,791.0
2016-02-14,24.0,236.79,108.058,206.324,52.71173,30.466,72.495,14.498,241.0,37810.0,763.0
2016-02-15,24.0,234.79,108.041,205.395,52.63981999999999,29.395,71.67699999999998,13.453,240.0,37455.0,759.0
2016-02-16,24.0,233.138,108.023,204.575,52.64716,28.563,61.753,12.626,237.0,37227.0,756.0
2016-02-17,24.0,231.651,108.01,203.594,52.61857,28.057,60.883,12.115,237.0,36908.0,748.0
2016-02-18,24.0,230.407,107.995,202.93,52.6041,27.477,68.712,11.541,232.0,36516.0,744.0
2016-02-19,24.0,229.33,107.983,202.43400000000003,52.61605,26.896,60.635,10.959,298.0,46879.0,657.0
2016-02-20,24.0,228.535,107.969,202.372,52.5706,26.163,64.998,10.249,308.0,47840.0,669.0
2016-02-21,24.0,227.423,108.0,201.224,53.22883,26.199,67.60600000000001,10.327,297.0,47177.0,682.0
2016-02-22,24.0,225.843,108.018,199.948,53.59606,25.895,70.942,9.923,305.0,48861.0,707.0
2016-02-23,24.0,225.188,108.002,200.21400000000003,53.54758,24.974,69.881,9.028,304.0,48622.0,713.0
2016-02-24,24.0,224.603,108.021,199.885,54.27181,24.717,70.605,8.759,327.0,52070.0,717.0
2016-02-25,24.0,222.382,108.081,196.968,54.97036,25.414,72.953,9.411,338.0,53576.0,741.0
2016-02-26,5.66,223.456,107.812,204.625,15.77039,18.831,62.426,3.705,25.0,4018.0,52.0
2016-02-27,0.0,237.501,103.916,195.652,0.0,41.85,10.39,26.305,0.0,0.0,0.0
2016-02-28,0.75,241.89,104.422,225.8,2.62843,16.09,13.928,7.981,1.0,89.0,1.0
2016-02-29,0.0,247.975,102.889,228.34,0.24178,19.635,7.939,4.097,0.0,0.0,0.0
2016-03-01,0.0,252.878,102.44,228.156,0.27123,24.722,6.604,9.231,0.0,0.0,0.0
2016-03-02,0.0,257.126,101.927,221.5,0.25388,35.62699999999999,8.772,20.058,0.0,0.0,0.0
2016-03-03,0.0,260.85200000000003,101.479,205.874,0.24661,54.979,10.836,39.422,0.0,0.0,0.0
2016-03-04,0.0,264.262,101.322,195.286,0.23401,68.976,9.747,53.417,0.0,0.0,0.0
2016-03-05,0.0,267.415,101.21,188.308,0.22292,79.107,9.045,63.548,0.0,0.0,0.0
2016-03-06,0.0,270.324,101.117,184.876,0.20748,85.448,8.18,69.929,0.0,0.0,0.0
2016-03-07,0.0,273.018,100.998,268.284,0.20585,4.734,9.066,1.324,0.0,0.0,0.0
2016-03-08,0.0,275.425,100.797,267.081,0.20531,8.345,14.737,7.149,0.0,0.0,0.0
2016-03-09,0.0,277.748,100.792,222.885,0.19944,54.862,7.893,53.506,0.0,0.0,0.0
2016-03-10,0.0,279.67900000000003,100.883,193.622,0.19608,86.057,8.399,84.564,0.0,0.0,0.0
2016-03-11,0.0,281.272,100.859,189.419,0.1936,91.853,7.555,90.226,0.0,0.0,0.0
2016-03-12,0.0,285.42,100.9,188.487,0.18534,96.934,7.279,95.173,0.0,0.0,0.0
2016-03-13,0.0,290.391,100.876,189.124,0.19916,101.266,7.546,99.373,0.0,0.0,0.0
2016-03-14,0.0,294.401,100.838,189.639,0.21273,104.762,9.671,102.702,0.0,0.0,0.0
2016-03-15,0.0,297.501,100.798,190.036,0.18889,107.465,11.253,105.24,0.0,0.0,0.0
2016-03-16,0.0,299.722,100.756,190.312,0.18592,109.41,11.268,107.028,0.0,0.0,0.0
2016-03-17,21.76,289.08,105.43,241.516,39.20017,47.56399999999999,24.626,27.178,50.0,8087.0,764.0
2016-03-18,24.0,281.178,107.557,253.264,49.50087,27.914,57.584,12.344,38.0,6203.0,844.0
2016-03-19,24.0,275.321,107.799,248.431,51.16093,26.89,61.414,11.25,64.0,10455.0,931.0
2016-03-20,24.0,270.345,107.895,241.731,51.05473,28.614,70.084,12.965,82.0,13263.0,858.0
2016-03-21,24.0,265.651,107.976,234.772,51.04213,30.879,71.747,15.198,109.0,17787.0,919.0
2016-03-22,24.0,260.901,108.056,228.736,51.69107,32.165,73.865,16.475,189.0,30603.0,985.0
2016-03-23,24.0,255.506,108.126,221.918,52.67783000000001,33.587,74.748,17.495,244.0,39160.0,976.0
2016-03-24,24.0,250.393,108.149,216.011,52.94943000000001,34.382,68.641,18.073,247.0,40029.0,983.0
2016-03-25,24.0,246.173,108.138,211.993,52.93515,34.18,72.985,17.986,248.0,40440.0,936.0
2016-03-26,24.0,241.959,108.15,208.721,53.88786,33.238,68.793,17.028,265.0,43614.0,913.0
2016-03-27,23.0,238.132,108.139,206.27,54.10047,31.862,67.324,15.658,253.0,42108.0,872.0
2016-03-28,24.0,235.061,108.125,204.563,54.32924000000001,30.498,73.935,14.288,272.0,44973.0,882.0
2016-03-29,24.0,231.524,108.13,202.044,54.76382,29.48,76.35300000000002,13.28,276.0,45176.0,894.0
2016-03-30,24.0,228.853,108.106,200.457,54.74367,28.396,74.63,12.212,293.0,48067.0,833.0
2016-03-31,24.0,226.555,108.091,198.965,54.69002,27.59,74.726,11.86,287.0,46865.0,821.0
2016-04-01,24.0,224.568,108.074,197.511,54.770480000000006,27.057,67.334,11.375,299.0,48700.0,794.0
2016-04-02,24.0,223.012,108.058,196.629,54.68774000000001,26.383000000000006,69.559,10.681,285.0,46880.0,766.0
2016-04-03,24.0,221.813,108.044,196.133,54.72411,25.681,72.502,9.91,280.0,45843.0,748.0
2016-04-04,24.0,220.78,108.042,195.665,55.06795,25.115,71.75,9.197,282.0,45801.0,797.0
2016-04-05,24.0,218.752,108.078,193.411,55.99813,25.341,72.218,9.101,317.0,51991.0,793.0
2016-04-06,20.82,218.438,107.857,192.83,45.14344000000001,25.608,66.568,9.83,208.0,34998.0,542.0
2016-04-07,0.0,228.199,104.819,191.137,0.0,37.062,19.72,14.37,0.0,0.0,0.0
2016-04-08,0.0,234.98,103.628,224.16,0.71281,10.82,7.476,4.9030000000000005,0.0,0.0,0.0
2016-04-09,0.0,239.915,103.032,237.096,0.7791100000000001,2.82,2.0780000000000003,3.856,0.0,0.0,0.0
2016-04-10,0.0,244.889,102.628,236.223,0.0,8.666,6.893,0.068,0.0,0.0,0.0
2016-04-11,0.0,249.408,102.132,241.948,0.0,7.46,9.14,0.216,0.0,0.0,0.0
2016-04-12,0.0,253.41,101.72,246.965,0.0,6.445,10.011,0.784,0.0,0.0,0.0
2016-04-13,0.0,256.99,101.509,249.882,0.0,7.107,10.237,0.496,0.0,0.0,0.0
2016-04-14,0.0,260.284,101.372,252.512,0.0,7.772,11.299,0.249,0.0,0.0,0.0
2016-04-15,0.0,263.327,101.269,255.063,0.0,8.263,10.54,0.077,0.0,0.0,0.0
2016-04-16,0.0,266.148,101.17,257.473,0.0,8.675,10.079,0.068,0.0,0.0,0.0
2016-04-17,0.0,270.268,101.198,263.77,0.0,6.497999999999998,9.802,2.645,0.0,0.0,0.0
2016-04-18,0.0,276.869,101.231,263.155,0.0,13.714,11.742,4.12,0.0,0.0,0.0
2016-04-19,0.0,282.105,101.178,273.53,0.26519,8.576,10.119,1.866,0.0,0.0,0.0
2016-04-20,0.0,285.096,101.131,266.816,0.0,18.28,9.872,7.414,0.0,0.0,0.0
2016-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
